img_size,feature_count,train_r2,test_r2,r2_gap,rmse_test,duration_sec,converged_epoch,acc_within_5_pct,learning_rate,max_depth,rate_drop,skip_drop,subsample
32x32,1026,0.1264043409609542,0.007604764940292386,0.11879957602066182,0.3305077729195161,2.418621778488159,6,0.5555555555555556,0.05,6,0.05,0.3,0.9
32x32,1026,0.11660379416563704,0.02223408261059534,0.0943697115550417,0.32806265092168924,2.45408034324646,8,0.0,0.05,6,0.05,0.2,0.5
32x32,1026,0.12497747633377598,0.010157417721091244,0.11482005861268474,0.3300824308881353,2.337531328201294,8,0.5555555555555556,0.05,6,0.05,0.2,0.6
32x32,1026,0.12325549094183263,0.020557216101432574,0.10269827484040006,0.32834384379311166,2.3161978721618652,6,0.0,0.05,6,0.05,0.2,0.7
32x32,1026,0.12534602997565825,0.013421260634039034,0.11192476934161921,0.32953778531785355,2.5698647499084473,6,0.5555555555555556,0.05,6,0.05,0.2,0.8
32x32,1026,0.1277747719917519,0.007552563656563982,0.12022220833518793,0.3305164653751746,2.3806750774383545,6,0.5555555555555556,0.05,6,0.05,0.2,0.9
32x32,1026,0.13850877839888676,0.013929225046236615,0.12457955335265014,0.329452939064357,2.332719087600708,7,0.5555555555555556,0.05,6,0.05,0.1,0.5
32x32,1026,0.01329266458865086,0.0015052700215040238,0.011787394567146836,0.3315219063501179,2.118171453475952,0,0.5555555555555556,0.05,6,0.05,0.1,0.6
32x32,1026,0.08166860219194483,0.00901810418389526,0.07265049800804957,0.33027233948422263,2.2539844512939453,3,0.5555555555555556,0.05,6,0.05,0.1,0.7
32x32,1026,0.04250806982869926,-0.0011359116346683074,0.043643981463367565,0.33196008157696927,2.2155518531799316,1,0.0,0.05,6,0.05,0.1,0.8
32x32,1026,0.08700163236507386,0.009010948078064906,0.07799068428700895,0.33027353196793874,2.376070737838745,3,1.6666666666666667,0.05,6,0.05,0.1,0.9
32x32,1026,0.10329435207077176,0.014261603126507372,0.08903274894426438,0.32939740949822927,2.327690362930298,5,1.1111111111111112,0.05,6,0.1,0.5,0.5
32x32,1026,0.11308614271432627,0.011635637780357366,0.1014505049339689,0.32983586805863213,2.347266912460327,5,0.5555555555555556,0.05,6,0.1,0.5,0.6
32x32,1026,0.08362215028623632,0.014478582521306183,0.06914356776493014,0.3293611542481926,2.341430187225342,3,1.1111111111111112,0.05,6,0.1,0.5,0.7
32x32,1026,0.08712402154935661,0.005215551872873925,0.08190846967648269,0.33090538606614545,2.4190919399261475,3,1.6666666666666667,0.05,6,0.1,0.5,0.8
32x32,1026,0.13193904813391644,0.01212200304726796,0.11981704508664848,0.32975470343129704,2.4362986087799072,5,1.6666666666666667,0.05,6,0.1,0.5,0.9
32x32,1026,0.11417141407853337,0.02142863040164611,0.09274278367688726,0.32819774685145253,2.4586679935455322,8,0.0,0.05,6,0.1,0.3,0.5
32x32,1026,0.12302804417183788,0.010121653444876033,0.11290639072696185,0.33008839398409195,2.3876776695251465,8,0.5555555555555556,0.05,6,0.1,0.3,0.6
32x32,1026,0.12252259869775695,0.020557973846014987,0.10196462485174196,0.3283437167817022,2.3390092849731445,6,0.0,0.05,6,0.1,0.3,0.7
32x32,1026,0.12398053465921177,0.014049001970400155,0.10993153268881162,0.32943292931501167,2.5009377002716064,6,0.5555555555555556,0.05,6,0.1,0.3,0.8
32x32,1026,0.12663480495889445,0.007602346564997142,0.11903245839389731,0.3305081756276901,2.4021215438842773,6,0.5555555555555556,0.05,6,0.1,0.3,0.9
32x32,1026,0.11561931929446478,0.02179407068806649,0.09382524860639829,0.32813645961078847,2.454115867614746,8,0.0,0.05,6,0.1,0.2,0.5
32x32,1026,0.12422679500897216,0.010187778756081789,0.11403901625289037,0.33007736860789905,2.3824210166931152,8,0.5555555555555556,0.05,6,0.1,0.2,0.6
32x32,1026,0.12327053230437846,0.020663496254739733,0.10260703604963872,0.3283260288776612,2.338238477706909,6,0.0,0.05,6,0.1,0.2,0.7
32x32,1026,0.1251818327355927,0.013677936855709283,0.11150389587988341,0.32949491493532884,2.5355074405670166,6,0.5555555555555556,0.05,6,0.1,0.2,0.8
32x32,1026,0.12773480111404545,0.007611999808676995,0.12012280130536845,0.3305065681653462,2.4364194869995117,6,0.5555555555555556,0.05,6,0.1,0.2,0.9
32x32,1026,0.10434195590164619,0.010587147201470248,0.09375480870017594,0.33001077224632985,2.2325520515441895,5,1.1111111111111112,0.05,6,0.1,0.1,0.5
32x32,1026,0.012258444362025722,0.0011047823734351425,0.01115366198859058,0.33158838497738136,2.138043165206909,0,0.5555555555555556,0.05,6,0.1,0.1,0.6
32x32,1026,0.07662288763552527,0.007896847353909053,0.06872604028161622,0.33045913170845087,2.238330602645874,3,0.5555555555555556,0.05,6,0.1,0.1,0.7
32x32,1026,0.07616628979980711,0.0007187810842688158,0.07544750871553829,0.3316524463419394,2.341949224472046,3,1.6666666666666667,0.05,6,0.1,0.1,0.8
32x32,1026,0.08194003139453787,0.0056036937739109005,0.07633633762062697,0.33084082395085185,2.314911127090454,3,0.5555555555555556,0.05,6,0.1,0.1,0.9
32x32,1026,0.10208079714523133,0.01423478163455838,0.08784601551067295,0.32940189084434357,2.347740888595581,5,1.1111111111111112,0.05,6,0.2,0.5,0.5
32x32,1026,0.11164417835738605,0.011200874238653458,0.10044330411873259,0.3299084044881591,2.32295823097229,5,0.5555555555555556,0.05,6,0.2,0.5,0.6
32x32,1026,0.08318005600838674,0.014262737773210743,0.068917318235176,0.3293972199196385,2.285062551498413,3,1.1111111111111112,0.05,6,0.2,0.5,0.7
32x32,1026,0.08648608514480471,0.005221694425577628,0.08126439071922709,0.33090436443431587,2.379502058029175,3,1.6666666666666667,0.05,6,0.2,0.5,0.8
32x32,1026,0.1298898955179696,0.011966114581890785,0.1179237809360788,0.3297807202709497,2.526378631591797,5,1.6666666666666667,0.05,6,0.2,0.5,0.9
32x32,1026,0.0976912658036182,0.01699470715485818,0.08069655864876002,0.3289404412528907,2.3817250728607178,8,0.5555555555555556,0.05,6,0.2,0.3,0.5
32x32,1026,0.10386300886174271,0.010938799260003074,0.09292420960173964,0.3299521216636708,2.3730690479278564,8,0.5555555555555556,0.05,6,0.2,0.3,0.6
32x32,1026,0.10211656423763904,0.01618843321921526,0.08592813101842378,0.3290753142515124,2.3672287464141846,6,0.0,0.05,6,0.2,0.3,0.7
32x32,1026,0.10514849265339465,0.013803219574406667,0.09134527307898799,0.3294739880336535,2.4437921047210693,6,0.5555555555555556,0.05,6,0.2,0.3,0.8
32x32,1026,0.08193405935196241,0.005311510589987578,0.07662254876197483,0.3308894258135632,2.3448026180267334,3,1.1111111111111112,0.05,6,0.2,0.3,0.9
32x32,1026,0.09899064586350048,0.01689457660266991,0.08209606926083057,0.32895719403619106,2.4066002368927,8,0.5555555555555556,0.05,6,0.2,0.2,0.5
32x32,1026,0.10505121517548477,0.010977381989970225,0.09407383318551454,0.329945685976093,2.3219993114471436,8,0.5555555555555556,0.05,6,0.2,0.2,0.6
32x32,1026,0.1033422587820455,0.016186919260044008,0.0871553395220015,0.32907556745365757,2.3908402919769287,6,0.0,0.05,6,0.2,0.2,0.7
32x32,1026,0.10657716885740043,0.013784004360923197,0.09279316449647723,0.3294771977795709,2.3838138580322266,6,0.5555555555555556,0.05,6,0.2,0.2,0.8
32x32,1026,0.08359335282349767,0.005320568333194942,0.07827278449030273,0.3308879192523111,2.3735451698303223,3,1.6666666666666667,0.05,6,0.2,0.2,0.9
32x32,1026,0.13050471333358138,0.015097576636128762,0.11540713669745262,0.32925770411760463,2.4850006103515625,9,0.5555555555555556,0.05,6,0.2,0.1,0.5
32x32,1026,0.011911995524990115,0.0009693696511768879,0.010942625873813228,0.3316108596891716,2.153865337371826,0,0.5555555555555556,0.05,6,0.2,0.1,0.6
32x32,1026,0.07601845570057797,0.007933727240830302,0.06808472845974767,0.3304529895000323,2.271261215209961,3,0.5555555555555556,0.05,6,0.2,0.1,0.7
32x32,1026,0.07536242545799565,0.0008515503064480123,0.07451087515154764,0.33163041315487746,2.3337583541870117,3,1.6666666666666667,0.05,6,0.2,0.1,0.8
32x32,1026,0.08094956635978767,0.005578429427455567,0.0753711369323321,0.33084502671390303,2.396796226501465,3,0.0,0.05,6,0.2,0.1,0.9
32x32,1026,0.14975256672177395,0.017167539070246818,0.13258502765152713,0.3289115228401179,3.3872978687286377,8,0.5555555555555556,0.05,7,0.05,0.5,0.5
32x32,1026,0.12313461899813194,0.015199175689350697,0.10793544330878124,0.32924072114905883,3.177171230316162,5,0.0,0.05,7,0.05,0.5,0.6
32x32,1026,0.08846568053044979,0.018954731027769456,0.06951094950268033,0.32861233883724605,3.1270265579223633,3,0.5555555555555556,0.05,7,0.05,0.5,0.7
32x32,1026,0.09209992440266135,0.0052305054373598114,0.08686941896530154,0.3309028989777948,3.0968170166015625,3,0.5555555555555556,0.05,7,0.05,0.5,0.8
32x32,1026,0.13998640938768048,0.012436083072903448,0.12755032631477703,0.3297022791443953,3.1733815670013428,5,0.0,0.05,7,0.05,0.5,0.9
32x32,1026,0.12682307805882298,0.0172997383307133,0.10952333972810968,0.32888940140840156,3.3779373168945312,8,0.5555555555555556,0.05,7,0.05,0.3,0.5
32x32,1026,0.13619064537905456,0.011048017959569001,0.12514262741948556,0.32993390340956547,3.157198905944824,8,0.0,0.05,7,0.05,0.3,0.6
32x32,1026,0.13238476300824642,0.025349213433367712,0.10703554957487871,0.3275396354748687,3.000087022781372,6,0.0,0.05,7,0.05,0.3,0.7
32x32,1026,0.12205149728505715,0.01059822849284997,0.11145326879220718,0.33000892420293987,3.21919846534729,5,0.5555555555555556,0.05,7,0.05,0.3,0.8
32x32,1026,0.140368390205017,0.010647313938665914,0.1297210762663511,0.3300007380259247,3.1757755279541016,6,0.5555555555555556,0.05,7,0.05,0.3,0.9
32x32,1026,0.1291559198279164,0.016943861254633097,0.11221205857328331,0.328948948356924,3.3290157318115234,8,0.5555555555555556,0.05,7,0.05,0.2,0.5
32x32,1026,0.13826847042252555,0.011105947402856087,0.12716252301966946,0.3299242400651396,3.1097261905670166,8,0.0,0.05,7,0.05,0.2,0.6
32x32,1026,0.13341891067114775,0.025624092779290675,0.10779481789185708,0.32749344445397655,3.1115670204162598,6,0.0,0.05,7,0.05,0.2,0.7
32x32,1026,0.12373562989829423,0.010148197502846679,0.11358743239544755,0.33008396821589775,3.2172634601593018,5,0.5555555555555556,0.05,7,0.05,0.2,0.8
32x32,1026,0.1418109541917837,0.01063534035363467,0.13117561383814902,0.3300027349275342,3.14652943611145,6,0.5555555555555556,0.05,7,0.05,0.2,0.9
32x32,1026,0.17408974923051168,0.016175538641481024,0.15791421058903066,0.32907747079930033,3.3109865188598633,9,0.5555555555555556,0.05,7,0.05,0.1,0.5
32x32,1026,0.12761419469018265,0.006681593492917526,0.12093260119726512,0.33066146391038415,3.133329391479492,5,1.1111111111111112,0.05,7,0.05,0.1,0.6
32x32,1026,0.09017398546906064,0.012977939614105094,0.07719604585495554,0.3296118162154301,3.0310187339782715,3,1.1111111111111112,0.05,7,0.05,0.1,0.7
32x32,1026,0.04631951909396481,0.00011779632328035028,0.04620172277068446,0.3317521620691598,2.9963536262512207,1,0.0,0.05,7,0.05,0.1,0.8
32x32,1026,0.09856380440870038,0.011325365471287707,0.08723843893741268,0.32988763586303715,3.1013240814208984,3,1.1111111111111112,0.05,7,0.05,0.1,0.9
32x32,1026,0.14335267510629723,0.014481733709989952,0.12887094139630728,0.32936062768430807,3.3834075927734375,8,1.6666666666666667,0.05,7,0.1,0.5,0.5
32x32,1026,0.12478983134514277,0.015185152260079549,0.10960467908506322,0.3292430653121706,3.2305126190185547,5,0.0,0.05,7,0.1,0.5,0.6
32x32,1026,0.09041901478191994,0.019274793629643794,0.07114422115227614,0.3285587301490076,3.1304287910461426,3,1.1111111111111112,0.05,7,0.1,0.5,0.7
32x32,1026,0.0942872164059364,0.00519269279859369,0.08909452360734271,0.3309091879688392,3.1657426357269287,3,0.5555555555555556,0.05,7,0.1,0.5,0.8
32x32,1026,0.14193876609062017,0.012343491431568543,0.12959527465905163,0.3297177348324463,3.1888277530670166,5,0.0,0.05,7,0.1,0.5,0.9
32x32,1026,0.1266376982452797,0.016952368606629742,0.10968532963864996,0.32894752499439317,3.3080716133117676,8,0.5555555555555556,0.05,7,0.1,0.3,0.5
32x32,1026,0.13605793229365515,0.010903711959741491,0.12515422033391366,0.3299579741965991,3.2541468143463135,8,0.0,0.05,7,0.1,0.3,0.6
32x32,1026,0.1325690854096987,0.025361413156473223,0.10720767225322547,0.3275375855584175,3.1576449871063232,6,0.0,0.05,7,0.1,0.3,0.7
32x32,1026,0.12217929665672267,0.010684527714069803,0.11149476894265287,0.329994531599741,3.209561824798584,5,0.5555555555555556,0.05,7,0.1,0.3,0.8
32x32,1026,0.1405616567239213,0.010645130470405384,0.1299165262535159,0.330001102176015,3.3482046127319336,6,0.5555555555555556,0.05,7,0.1,0.3,0.9
32x32,1026,0.12815106153846123,0.01680863614301531,0.11134242539544592,0.32897157200318133,3.2865264415740967,8,0.5555555555555556,0.05,7,0.1,0.2,0.5
32x32,1026,0.1374105941876419,0.011134992858117254,0.12627560132952464,0.3299193948190306,3.1296322345733643,8,0.0,0.05,7,0.1,0.2,0.6
32x32,1026,0.1334017358431726,0.025685018452045072,0.10771671739112754,0.3274832055563453,3.0806076526641846,6,0.0,0.05,7,0.1,0.2,0.7
32x32,1026,0.12337762977711708,0.010383188777117192,0.11299444099999989,0.33004478484710464,3.1732053756713867,5,0.5555555555555556,0.05,7,0.1,0.2,0.8
32x32,1026,0.1417829433661978,0.010672739704108425,0.13111020366208936,0.32999649758902716,3.3088483810424805,6,0.5555555555555556,0.05,7,0.1,0.2,0.9
32x32,1026,0.1594064903756548,0.018518158210935942,0.14088833216471885,0.32868544823491425,3.378652572631836,9,0.0,0.05,7,0.1,0.1,0.5
32x32,1026,0.12165158705799106,0.0028791553317784047,0.11877243172621266,0.3312937479787428,3.205915689468384,5,0.5555555555555556,0.05,7,0.1,0.1,0.6
32x32,1026,0.08507691025797415,0.012511315558916714,0.07256559469905743,0.3296897205676315,3.0382940769195557,3,1.1111111111111112,0.05,7,0.1,0.1,0.7
32x32,1026,0.043662553391004444,9.093878344557105e-05,0.04357161460755887,0.3317566175875416,3.0677123069763184,1,0.5555555555555556,0.05,7,0.1,0.1,0.8
32x32,1026,0.09205450974666662,0.011378247421364951,0.08067626232530167,0.32987881327663593,3.295241355895996,3,0.0,0.05,7,0.1,0.1,0.9
32x32,1026,0.15560900289897484,0.01344160843673381,0.14216739446224103,0.3295343870060195,3.5352683067321777,10,1.1111111111111112,0.05,7,0.2,0.5,0.5
32x32,1026,0.1230859359330686,0.014632990126790424,0.10845294580627818,0.3293353517347235,3.095118761062622,5,0.0,0.05,7,0.2,0.5,0.6
32x32,1026,0.08994201653961642,0.019082199346890594,0.07085981719272583,0.32859098965769484,3.0936038494110107,3,1.1111111111111112,0.05,7,0.2,0.5,0.7
32x32,1026,0.09358221022230673,0.00513528429343546,0.08844692592887127,0.3309187359122571,3.225435972213745,3,0.5555555555555556,0.05,7,0.2,0.5,0.8
32x32,1026,0.13972936683136528,0.012197830993967318,0.12753153583739796,0.3297420474646696,3.2745022773742676,5,0.0,0.05,7,0.2,0.5,0.9
32x32,1026,0.22175625061469184,0.015568051280437922,0.20618819933425392,0.329179053734952,4.170959234237671,22,0.0,0.05,7,0.2,0.3,0.5
32x32,1026,0.11539231768744873,0.012701783877555717,0.10269053380989301,0.32965792350704193,3.3116040229797363,8,0.5555555555555556,0.05,7,0.2,0.3,0.6
32x32,1026,0.11179032756834262,0.017871485820086908,0.09391884174825571,0.3287937114731829,3.215654134750366,6,0.5555555555555556,0.05,7,0.2,0.3,0.7
32x32,1026,0.11572135899918201,0.012301175887694527,0.10342018311148748,0.329724798034943,3.34405779838562,6,0.5555555555555556,0.05,7,0.2,0.3,0.8
32x32,1026,0.11828220758305907,0.009721424793986633,0.10856078278907244,0.3301551180830479,3.338721513748169,6,1.1111111111111112,0.05,7,0.2,0.3,0.9
32x32,1026,0.12326868800138502,0.01103415415296849,0.11223453384841653,0.3299362160212393,3.371098756790161,9,0.0,0.05,7,0.2,0.2,0.5
32x32,1026,0.11672363582354062,0.012636360498087806,0.10408727532545281,0.3296688457278024,3.037560224533081,8,0.5555555555555556,0.05,7,0.2,0.2,0.6
32x32,1026,0.11314393022610825,0.0179807808987833,0.09516314932732495,0.3287754162430432,3.1730926036834717,6,0.5555555555555556,0.05,7,0.2,0.2,0.7
32x32,1026,0.11728945151051495,0.012183792304826802,0.10510565920568815,0.32974439061079686,3.1965973377227783,6,0.5555555555555556,0.05,7,0.2,0.2,0.8
32x32,1026,0.1198171102817509,0.009738647272443779,0.11007846300930713,0.33015224711609287,3.2776432037353516,6,1.1111111111111112,0.05,7,0.2,0.2,0.9
32x32,1026,0.14251722726385663,0.017450690058357088,0.12506653720549954,0.32886414023163935,3.2629597187042236,9,0.0,0.05,7,0.2,0.1,0.5
32x32,1026,0.1566409980056498,0.00596495604777858,0.1506760419578712,0.33078072157268157,3.4524953365325928,9,0.0,0.05,7,0.2,0.1,0.6
32x32,1026,0.08439540818476132,0.01244457188204151,0.07195083630271981,0.3297008621294121,3.11405611038208,3,1.1111111111111112,0.05,7,0.2,0.1,0.7
32x32,1026,0.042577896895998446,7.11823833825509e-05,0.042506714512615895,0.3317598950276308,3.144350051879883,1,0.5555555555555556,0.05,7,0.2,0.1,0.8
32x32,1026,0.09107280743491142,0.011296105111049282,0.07977670232386214,0.3298925174283716,3.292180061340332,3,0.0,0.05,7,0.2,0.1,0.9
32x32,1026,0.15233630673265808,0.019071933546236597,0.13326437318642148,0.32859270908860366,4.295544147491455,8,0.0,0.05,8,0.05,0.5,0.5
32x32,1026,0.13001960639256183,0.01251969061153102,0.1174999157810308,0.32968832248851726,3.9212515354156494,5,0.5555555555555556,0.05,8,0.05,0.5,0.6
32x32,1026,0.09345871682751927,0.021531683014946568,0.0719270338125727,0.3281804652677976,3.7578234672546387,3,0.5555555555555556,0.05,8,0.05,0.5,0.7
32x32,1026,0.09783787872020466,0.004038844103035566,0.0937990346171691,0.33110103843123323,4.029498100280762,3,0.5555555555555556,0.05,8,0.05,0.5,0.8
32x32,1026,0.09569555261041707,0.010182273498214545,0.08551327911220252,0.3300782865388281,3.9787328243255615,3,1.1111111111111112,0.05,8,0.05,0.5,0.9
32x32,1026,0.13680208239471303,0.009377028447151492,0.12742505394756154,0.3302125233098131,4.1658995151519775,8,0.5555555555555556,0.05,8,0.05,0.3,0.5
32x32,1026,0.13107402419205938,0.007888827410953092,0.12318519678110629,0.33046046738510026,3.9069056510925293,6,0.5555555555555556,0.05,8,0.05,0.3,0.6
32x32,1026,0.14048903806187363,0.024643238441645843,0.11584579962022779,0.3276582384334085,3.8357465267181396,6,0.0,0.05,8,0.05,0.3,0.7
32x32,1026,0.1472204878333505,0.015611074735627173,0.13160941309772334,0.32917186046220853,4.088882684707642,6,0.0,0.05,8,0.05,0.3,0.8
32x32,1026,0.15149929122737238,0.011694297611483773,0.1398049936158886,0.3298260799662304,3.9872806072235107,6,0.0,0.05,8,0.05,0.3,0.9
32x32,1026,0.13885721253702044,0.009304097879551554,0.12955311465746888,0.33022467835982505,4.058382272720337,8,0.5555555555555556,0.05,8,0.05,0.2,0.5
32x32,1026,0.1320470520129352,0.008001578490272054,0.12404547352266315,0.33044168882777686,3.8350114822387695,6,0.5555555555555556,0.05,8,0.05,0.2,0.6
32x32,1026,0.14172379447133876,0.025056478719066022,0.11666731575227274,0.3275888197696437,3.932027816772461,6,0.0,0.05,8,0.05,0.2,0.7
32x32,1026,0.1488708825743985,0.01513600824159711,0.1337348743328014,0.32925128011796495,3.9737493991851807,6,0.0,0.05,8,0.05,0.2,0.8
32x32,1026,0.15296222812809113,0.01163008611717864,0.1413321420109125,0.3298367944047967,3.908656358718872,6,0.0,0.05,8,0.05,0.2,0.9
32x32,1026,0.20306312333261067,0.016674848481899263,0.1863882748507114,0.3289939536277908,4.345679521560669,11,1.1111111111111112,0.05,8,0.05,0.1,0.5
32x32,1026,0.1345858364310033,0.0038588970531752143,0.1307269393778281,0.3311309482142361,4.025572299957275,5,0.0,0.05,8,0.05,0.1,0.6
32x32,1026,0.10071695086795285,0.019117309096346125,0.08159964177160672,0.32858510901685656,3.9867823123931885,3,1.1111111111111112,0.05,8,0.05,0.1,0.7
32x32,1026,0.09772098568219256,0.0003981873638665423,0.09732279831832602,0.33170564316133394,3.863797664642334,3,1.1111111111111112,0.05,8,0.05,0.1,0.8
32x32,1026,0.10036009183517303,0.011874371434902886,0.08848572040027014,0.3297960306865354,3.9533205032348633,3,1.1111111111111112,0.05,8,0.05,0.1,0.9
32x32,1026,0.17060428401518646,0.018310170290340655,0.1522941137248458,0.3287202726089704,4.460023403167725,10,0.0,0.05,8,0.1,0.5,0.5
32x32,1026,0.1317713203806875,0.012507523469876158,0.11926379691081135,0.3296903535934047,3.8953776359558105,5,0.5555555555555556,0.05,8,0.1,0.5,0.6
32x32,1026,0.09554144205242887,0.021911534309875136,0.07362990774255374,0.3281167575966174,3.8405838012695312,3,0.5555555555555556,0.05,8,0.1,0.5,0.7
32x32,1026,0.10013841915707589,0.003961915618670209,0.09617650353840568,0.331113825380341,4.205604076385498,3,0.0,0.05,8,0.1,0.5,0.8
32x32,1026,0.09793456210628049,0.010306987445081628,0.08762757466119886,0.3300574914663891,4.118220806121826,3,1.1111111111111112,0.05,8,0.1,0.5,0.9
32x32,1026,0.13651899965355463,0.009094603649557165,0.12742439600399746,0.33025959144855294,4.396790027618408,8,0.5555555555555556,0.05,8,0.1,0.3,0.5
32x32,1026,0.13126001793041542,0.0076947302388036265,0.12356528769161179,0.3304927915374427,3.856391668319702,6,0.5555555555555556,0.05,8,0.1,0.3,0.6
32x32,1026,0.14069479966624698,0.024576315354804534,0.11611848431144245,0.3276694792047253,3.967636823654175,6,0.0,0.05,8,0.1,0.3,0.7
32x32,1026,0.14737746113200267,0.015565361886377915,0.13181209924562476,0.32917950338085605,4.34719443321228,6,0.0,0.05,8,0.1,0.3,0.8
32x32,1026,0.15169526280965895,0.011599162335747759,0.1400961004739112,0.3298419542751115,4.336044549942017,6,0.0,0.05,8,0.1,0.3,0.9
32x32,1026,0.13782990794597372,0.009162653674342547,0.12866725427163117,0.3302482510323382,4.084878206253052,8,0.5555555555555556,0.05,8,0.1,0.2,0.5
32x32,1026,0.13203517301989198,0.007949537008257956,0.12408563601163403,0.3304503564069277,3.8834280967712402,6,0.5555555555555556,0.05,8,0.1,0.2,0.6
32x32,1026,0.14167403515765753,0.025004295055138015,0.11666974010251951,0.32759758671652917,3.9991626739501953,6,0.0,0.05,8,0.1,0.2,0.7
32x32,1026,0.14875028986175842,0.01538310815449706,0.13336718170726136,0.32920997336541447,3.9993550777435303,6,0.0,0.05,8,0.1,0.2,0.8
32x32,1026,0.15295850406223443,0.011646069297104433,0.14131243476513,0.3298341274568907,4.241399765014648,6,0.0,0.05,8,0.1,0.2,0.9
32x32,1026,0.16918584455018737,0.021559389208702706,0.14762645534148466,0.3281758188751821,4.261627197265625,9,1.1111111111111112,0.05,8,0.1,0.1,0.5
32x32,1026,0.12472978684653746,0.006183232814497175,0.11854655403204029,0.33074440207323025,4.059992790222168,5,0.5555555555555556,0.05,8,0.1,0.1,0.6
32x32,1026,0.09140023692381238,0.015792904449827727,0.07560733247398466,0.32914145785001364,3.9382247924804688,3,0.0,0.05,8,0.1,0.1,0.7
32x32,1026,0.14987656604921018,0.002401626230031484,0.1474749398191787,0.3313730680883208,4.227409839630127,6,0.5555555555555556,0.05,8,0.1,0.1,0.8
32x32,1026,0.09377988814579397,0.010890634387741627,0.08288925375805234,0.3299601554983357,4.190801620483398,3,1.1111111111111112,0.05,8,0.1,0.1,0.9
32x32,1026,0.16047624063840016,0.018884956198460867,0.1415912844399393,0.3286240245682202,4.385403156280518,10,0.5555555555555556,0.05,8,0.2,0.5,0.5
32x32,1026,0.12998250594775151,0.012107197098348288,0.11787530884940323,0.32975717454261677,3.856971025466919,5,0.5555555555555556,0.05,8,0.2,0.5,0.6
32x32,1026,0.09499725838828943,0.02171160707459574,0.07328565131369369,0.32815029041425386,3.855895519256592,3,0.5555555555555556,0.05,8,0.2,0.5,0.7
32x32,1026,0.09941623328047344,0.0039260858887720795,0.09549014739170136,0.33111978078125676,4.212643623352051,3,0.5555555555555556,0.05,8,0.2,0.5,0.8
32x32,1026,0.09723798687802321,0.010178286141980908,0.0870597007360423,0.3300789513775922,4.204641103744507,3,1.1111111111111112,0.05,8,0.2,0.5,0.9
32x32,1026,0.23029169147442163,0.016090646993631275,0.21420104448079036,0.32909166811155466,5.092757940292358,21,0.0,0.05,8,0.2,0.3,0.5
32x32,1026,0.12456237474472753,0.012684107600772099,0.11187826714395543,0.3296608745397305,4.26929497718811,8,0.5555555555555556,0.05,8,0.2,0.3,0.6
32x32,1026,0.11913386112855973,0.019353785188774175,0.09978007593978555,0.32854549816067385,4.104861497879028,6,0.0,0.05,8,0.2,0.3,0.7
32x32,1026,0.14114177760761892,0.01354284835214059,0.12759892925547833,0.32951747828085415,4.369382381439209,8,0.5555555555555556,0.05,8,0.2,0.3,0.8
32x32,1026,0.12725713398746763,0.012168351439037495,0.11508878254843014,0.32974696776985934,4.3711137771606445,6,0.0,0.05,8,0.2,0.3,0.9
32x32,1026,0.11778216173328249,0.012396882497657247,0.10538527923562524,0.32970882271617147,4.096129655838013,8,0.0,0.05,8,0.2,0.2,0.5
32x32,1026,0.12600969894342795,0.012634064619926999,0.11337563432350095,0.32966922901063406,3.985844135284424,8,0.5555555555555556,0.05,8,0.2,0.2,0.6
32x32,1026,0.12062661300965305,0.01948978805398982,0.10113682495566323,0.32852271487870216,4.0371081829071045,6,0.0,0.05,8,0.2,0.2,0.7
32x32,1026,0.14301852198571463,0.013302760701386251,0.12971576128432838,0.3295575754426959,4.33664608001709,8,0.5555555555555556,0.05,8,0.2,0.2,0.8
32x32,1026,0.1288803885100004,0.012136893658713954,0.11674349485128643,0.3297522181711333,4.215552568435669,6,0.0,0.05,8,0.2,0.2,0.9
32x32,1026,0.14884684986351548,0.02200439367700413,0.12684245618651135,0.3281011815834396,4.179190397262573,9,0.0,0.05,8,0.2,0.1,0.5
32x32,1026,0.0877471643098241,0.004751641416084529,0.08299552289373957,0.3309825347269149,3.859517812728882,3,1.6666666666666667,0.05,8,0.2,0.1,0.6
32x32,1026,0.09061759391512558,0.015702705927028493,0.07491488798809709,0.3291565397333175,4.081073045730591,3,0.0,0.05,8,0.2,0.1,0.7
32x32,1026,0.13174769044378398,0.001982771989994969,0.129764918453789,0.3314426263656751,4.387845516204834,6,0.5555555555555556,0.05,8,0.2,0.1,0.8
32x32,1026,0.1489356590893135,0.013500136733724077,0.13543552235558942,0.3295246119269671,4.360387563705444,7,1.1111111111111112,0.05,8,0.2,0.1,0.9
32x32,1026,0.1849856544626174,0.021026719356141532,0.16395893510647586,0.3282651373160477,5.5274553298950195,10,1.1111111111111112,0.05,9,0.05,0.5,0.5
32x32,1026,0.13665360095537937,0.012077267372074818,0.12457633358330455,0.3297621697542377,4.696900844573975,5,0.0,0.05,9,0.05,0.5,0.6
32x32,1026,0.09924879596337477,0.0204718795588662,0.07877691640450857,0.3283581473943869,4.644444227218628,3,0.0,0.05,9,0.05,0.5,0.7
32x32,1026,0.10295836266690372,0.0035533101024313174,0.09940505256447241,0.3311817349638108,4.874208688735962,3,0.5555555555555556,0.05,9,0.05,0.5,0.8
32x32,1026,0.12791371315631062,0.005143169740136955,0.12277054341617366,0.3309174244539332,4.821407079696655,4,0.5555555555555556,0.05,9,0.05,0.5,0.9
