pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
Preprocessed,P,0.43137254901960786,0.4212121212121212,0.42245989304812837,28.49,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.6
Preprocessed,P,0.45098039215686275,0.4467787114845938,0.44784972812654467,28.59,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.7
Preprocessed,P,0.47058823529411764,0.4671814671814672,0.46945264592323416,28.8,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.8
Preprocessed,P,0.45098039215686275,0.4411308709530324,0.4435503339502696,28.28,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.6
Preprocessed,P,0.47058823529411764,0.46617826617826613,0.4683904330963154,29.19,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.7
Preprocessed,P,0.47058823529411764,0.4671814671814672,0.46945264592323416,29.02,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.8
Preprocessed,P,0.3333333333333333,0.26706349206349206,0.2827731092436975,28.31,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.6
Preprocessed,P,0.4117647058823529,0.3869565217391304,0.3943734015345269,31.16,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.7
Preprocessed,P,0.45098039215686275,0.4441441441441441,0.4467408585055644,29.52,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.8
Preprocessed,P,0.45098039215686275,0.4480046761251926,0.4482141015181778,26.28,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.6
Preprocessed,P,0.5098039215686274,0.5103389103389103,0.5089862972215913,26.5,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.7
Preprocessed,P,0.5490196078431373,0.5523136773136773,0.5480380112733054,26.68,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.8
Preprocessed,P,0.43137254901960786,0.423202614379085,0.4235870818915801,26.38,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.6
Preprocessed,P,0.47058823529411764,0.46604127579737337,0.4663061472243682,26.45,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.7
Preprocessed,P,0.47058823529411764,0.4671814671814672,0.46945264592323416,26.96,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.8
