pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,14.69,0.5,0.01,4,50,0.1,1.0,1.0,0.5,0.6
RawPixels,K,0.3333333333333333,0.25886143931256717,0.27408858280154164,14.68,0.5,0.01,4,50,0.1,1.0,1.0,0.5,0.7
RawPixels,K,0.39215686274509803,0.3344202898550725,0.3467391304347826,14.68,0.5,0.01,4,50,0.1,1.0,1.0,0.5,0.8
RawPixels,K,0.27450980392156865,0.21016827783745076,0.22253111771024198,14.5,0.5,0.01,4,50,0.1,1.0,5.0,0.5,0.6
RawPixels,K,0.3137254901960784,0.24144144144144145,0.25564387917329096,14.54,0.5,0.01,4,50,0.1,1.0,5.0,0.5,0.7
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,14.68,0.5,0.01,4,50,0.1,1.0,5.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,13.91,0.5,0.01,4,50,0.3,0.1,1.0,0.5,0.6
RawPixels,K,0.3333333333333333,0.25886143931256717,0.27408858280154164,13.78,0.5,0.01,4,50,0.3,0.1,1.0,0.5,0.7
RawPixels,K,0.4117647058823529,0.3521786492374728,0.3659746251441753,13.77,0.5,0.01,4,50,0.3,0.1,1.0,0.5,0.8
RawPixels,K,0.27450980392156865,0.21016827783745076,0.22253111771024198,14.01,0.5,0.01,4,50,0.3,0.1,5.0,0.5,0.6
RawPixels,K,0.3137254901960784,0.24131757966344433,0.25551273140835284,13.98,0.5,0.01,4,50,0.3,0.1,5.0,0.5,0.7
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,13.98,0.5,0.01,4,50,0.3,0.1,5.0,0.5,0.8
RawPixels,K,0.3137254901960784,0.24131757966344433,0.25551273140835284,14.01,0.5,0.01,4,50,0.3,1.0,1.0,0.5,0.6
RawPixels,K,0.35294117647058826,0.27279279279279284,0.2888394276629571,13.96,0.5,0.01,4,50,0.3,1.0,1.0,0.5,0.7
RawPixels,K,0.37254901960784315,0.28952991452991456,0.30656108597285064,14.11,0.5,0.01,4,50,0.3,1.0,1.0,0.5,0.8
RawPixels,K,0.23529411764705882,0.173202614379085,0.18339100346020762,14.02,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.6
RawPixels,K,0.29411764705882354,0.22344322344322345,0.2365869424692954,13.89,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.7
RawPixels,K,0.3137254901960784,0.24131757966344433,0.25551273140835284,13.98,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.8
RawPixels,K,0.5294117647058824,0.5239234449760765,0.5253307064452575,32.71,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.6
RawPixels,K,0.5294117647058824,0.5184111281672258,0.5221679324979182,32.79,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.7
RawPixels,K,0.5686274509803921,0.5619472315124489,0.5643124139287822,32.74,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.8
RawPixels,K,0.39215686274509803,0.3057617532697066,0.32374773875616,32.63,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.6
RawPixels,K,0.43137254901960786,0.3672312556458898,0.3814801530368244,32.24,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.7
RawPixels,K,0.49019607843137253,0.45793650793650803,0.4672268907563025,32.63,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.8
RawPixels,K,0.47058823529411764,0.42287581699346405,0.43391003460207617,31.65,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.49191015702643615,0.4973166368515206,32.51,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5346712907688517,0.5393845752525809,32.7,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724358974358974,0.2884615384615385,32.62,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.6
RawPixels,K,0.39215686274509803,0.3060283687943262,0.3240300375469337,31.99,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.7
