pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
Preprocessed,K,0.5098039215686274,0.4088793412101683,0.4329310671637076,7.09,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.7
Preprocessed,K,0.5098039215686274,0.40354609929078017,0.42728410513141424,6.87,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.8
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,28.61,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,28.94,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,28.87,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.8
Preprocessed,K,0.6862745098039216,0.6903110006558283,0.6862927836558669,28.53,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7889059566478922,0.7821812596006144,28.86,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.7
Preprocessed,K,0.7843137254901961,0.7888888888888889,0.7843137254901961,29.49,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.8
Preprocessed,K,0.7647058823529411,0.7684587813620073,0.764326375711575,28.73,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.6
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,28.67,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,28.64,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.8
Preprocessed,K,0.6666666666666666,0.6726495726495726,0.6659987071751777,28.75,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.6
Preprocessed,K,0.7450980392156863,0.7513375444409927,0.7468523290024305,28.8,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.7
Preprocessed,K,0.7647058823529411,0.7774114774114773,0.7685197155785392,29.03,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.8
Preprocessed,K,0.7647058823529411,0.7684587813620073,0.764326375711575,25.76,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,26.2,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,26.5,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.8
Preprocessed,K,0.6666666666666666,0.6726495726495726,0.6659987071751777,26.09,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7889059566478922,0.7821812596006144,25.88,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.814028314028314,0.807290483761072,26.24,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.8
Preprocessed,K,0.7254901960784313,0.7296296296296297,0.7254901960784313,26.59,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7889059566478922,0.7821812596006144,26.17,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.7
